Log file open, 01/03/23 14:22:57
[2023.01.03-06.23.44:023][767]LogViewport: Scene viewport resized to 1305x912, mode Windowed.
[2023.01.03-06.23.44:057][769]LogViewport: Scene viewport resized to 1330x912, mode Windowed.
[2023.01.03-06.23.44:090][771]LogViewport: Scene viewport resized to 1347x912, mode Windowed.
[2023.01.03-06.23.44:123][773]LogViewport: Scene viewport resized to 1364x912, mode Windowed.
[2023.01.03-06.23.44:156][775]LogViewport: Scene viewport resized to 1383x912, mode Windowed.
[2023.01.03-06.23.44:190][777]LogViewport: Scene viewport resized to 1410x912, mode Windowed.
[2023.01.03-06.23.44:223][779]LogViewport: Scene viewport resized to 1453x912, mode Windowed.
[2023.01.03-06.23.44:256][781]LogViewport: Scene viewport resized to 1484x912, mode Windowed.
[2023.01.03-06.23.44:290][783]LogViewport: Scene viewport resized to 1494x912, mode Windowed.
[2023.01.03-06.23.44:323][785]LogViewport: Scene viewport resized to 1495x912, mode Windowed.
[2023.01.03-06.23.44:356][787]LogViewport: Scene viewport resized to 1500x912, mode Windowed.
[2023.01.03-06.23.44:390][789]LogViewport: Scene viewport resized to 1504x912, mode Windowed.
[2023.01.03-06.23.44:423][791]LogViewport: Scene viewport resized to 1508x912, mode Windowed.
[2023.01.03-06.23.44:457][793]LogViewport: Scene viewport resized to 1513x912, mode Windowed.
[2023.01.03-06.23.44:510][795]LogViewport: Scene viewport resized to 1527x912, mode Windowed.
[2023.01.03-06.23.44:543][797]LogViewport: Scene viewport resized to 1530x912, mode Windowed.
[2023.01.03-06.23.44:593][800]LogViewport: Scene viewport resized to 1533x912, mode Windowed.
[2023.01.03-06.23.44:644][803]LogViewport: Scene viewport resized to 1534x912, mode Windowed.
[2023.01.03-06.23.44:677][805]LogViewport: Scene viewport resized to 1537x912, mode Windowed.
[2023.01.03-06.23.44:710][807]LogViewport: Scene viewport resized to 1542x912, mode Windowed.
[2023.01.03-06.23.44:743][809]LogViewport: Scene viewport resized to 1548x912, mode Windowed.
[2023.01.03-06.23.44:785][811]LogViewport: Scene viewport resized to 1553x912, mode Windowed.
[2023.01.03-06.23.44:822][813]LogViewport: Scene viewport resized to 1559x912, mode Windowed.
[2023.01.03-06.23.45:162][833]LogViewport: Scene viewport resized to 1546x912, mode Windowed.
[2023.01.03-06.23.45:198][835]LogViewport: Scene viewport resized to 1494x912, mode Windowed.
[2023.01.03-06.23.45:248][837]LogViewport: Scene viewport resized to 1415x912, mode Windowed.
[2023.01.03-06.23.45:332][842]LogViewport: Scene viewport resized to 1401x912, mode Windowed.
[2023.01.03-06.23.45:365][844]LogViewport: Scene viewport resized to 1392x912, mode Windowed.
[2023.01.03-06.23.45:398][846]LogViewport: Scene viewport resized to 1383x912, mode Windowed.
[2023.01.03-06.23.45:431][848]LogViewport: Scene viewport resized to 1378x912, mode Windowed.
[2023.01.03-06.23.45:465][850]LogViewport: Scene viewport resized to 1364x912, mode Windowed.
[2023.01.03-06.23.45:499][852]LogViewport: Scene viewport resized to 1333x912, mode Windowed.
[2023.01.03-06.23.45:515][853]LogViewport: Scene viewport resized to 1316x912, mode Windowed.
[2023.01.03-06.23.45:551][855]LogViewport: Scene viewport resized to 1296x912, mode Windowed.
[2023.01.03-06.23.45:952][879]LogViewport: Scene viewport resized to 1289x912, mode Windowed.
[2023.01.03-06.23.45:968][880]LogViewport: Scene viewport resized to 1285x912, mode Windowed.
[2023.01.03-06.23.46:024][882]LogViewport: Scene viewport resized to 1280x912, mode Windowed.
[2023.01.03-06.23.46:091][886]LogViewport: Scene viewport resized to 1275x912, mode Windowed.
[2023.01.03-06.23.46:124][888]LogViewport: Scene viewport resized to 1269x912, mode Windowed.
[2023.01.03-06.23.46:156][890]LogViewport: Scene viewport resized to 1262x912, mode Windowed.
[2023.01.03-06.23.46:190][892]LogViewport: Scene viewport resized to 1261x912, mode Windowed.
[2023.01.03-06.23.46:223][894]LogViewport: Scene viewport resized to 1257x912, mode Windowed.
[2023.01.03-06.23.46:257][896]LogViewport: Scene viewport resized to 1255x912, mode Windowed.
[2023.01.03-06.23.46:290][898]LogViewport: Scene viewport resized to 1250x912, mode Windowed.
[2023.01.03-06.23.46:323][900]LogViewport: Scene viewport resized to 1243x912, mode Windowed.
[2023.01.03-06.23.46:357][902]LogViewport: Scene viewport resized to 1238x912, mode Windowed.
[2023.01.03-06.23.46:474][909]LogViewport: Scene viewport resized to 1233x912, mode Windowed.
[2023.01.03-06.23.46:674][921]LogViewport: Scene viewport resized to 1227x912, mode Windowed.
[2023.01.03-06.23.46:707][923]LogViewport: Scene viewport resized to 1223x912, mode Windowed.
[2023.01.03-06.23.46:807][929]LogViewport: Scene viewport resized to 1220x912, mode Windowed.
[2023.01.03-06.23.46:840][931]LogViewport: Scene viewport resized to 1216x912, mode Windowed.
[2023.01.03-06.23.46:874][933]LogViewport: Scene viewport resized to 1214x912, mode Windowed.
[2023.01.03-06.23.47:057][944]LogViewport: Scene viewport resized to 1211x912, mode Windowed.
[2023.01.03-06.23.47:157][950]LogViewport: Scene viewport resized to 1209x912, mode Windowed.
[2023.01.03-06.23.47:191][952]LogViewport: Scene viewport resized to 1205x912, mode Windowed.
[2023.01.03-06.23.47:224][954]LogViewport: Scene viewport resized to 1204x912, mode Windowed.
[2023.01.03-06.23.47:274][957]LogViewport: Scene viewport resized to 1201x912, mode Windowed.
[2023.01.03-06.23.56:992][535]LogViewport: Scene viewport resized to 1206x912, mode Windowed.
[2023.01.03-06.23.57:025][537]LogViewport: Scene viewport resized to 1213x912, mode Windowed.
[2023.01.03-06.23.57:059][539]LogViewport: Scene viewport resized to 1218x912, mode Windowed.
[2023.01.03-06.23.57:109][542]LogViewport: Scene viewport resized to 1222x912, mode Windowed.
[2023.01.03-06.23.57:143][544]LogViewport: Scene viewport resized to 1228x912, mode Windowed.
[2023.01.03-06.23.57:176][546]LogViewport: Scene viewport resized to 1230x912, mode Windowed.
[2023.01.03-06.23.57:209][548]LogViewport: Scene viewport resized to 1235x912, mode Windowed.
[2023.01.03-06.23.57:243][550]LogViewport: Scene viewport resized to 1237x912, mode Windowed.
[2023.01.03-06.23.57:275][552]LogViewport: Scene viewport resized to 1240x912, mode Windowed.
[2023.01.03-06.23.57:325][555]LogViewport: Scene viewport resized to 1241x912, mode Windowed.
[2023.01.03-06.23.58:476][624]LogViewport: Scene viewport resized to 1235x912, mode Windowed.
[2023.01.03-06.23.58:514][626]LogViewport: Scene viewport resized to 1225x912, mode Windowed.
[2023.01.03-06.23.58:559][628]LogViewport: Scene viewport resized to 1219x912, mode Windowed.
[2023.01.03-06.23.58:593][630]LogViewport: Scene viewport resized to 1216x912, mode Windowed.
[2023.01.03-06.23.58:659][634]LogViewport: Scene viewport resized to 1214x912, mode Windowed.
[2023.01.03-06.23.58:726][638]LogViewport: Scene viewport resized to 1210x912, mode Windowed.
[2023.01.03-06.23.58:776][641]LogViewport: Scene viewport resized to 1209x912, mode Windowed.
[2023.01.03-06.23.58:809][643]LogViewport: Scene viewport resized to 1202x912, mode Windowed.
[2023.01.03-06.23.58:843][645]LogViewport: Scene viewport resized to 1201x912, mode Windowed.
[2023.01.03-06.23.58:875][647]LogViewport: Scene viewport resized to 1199x912, mode Windowed.
[2023.01.03-06.24.00:605][750]LogSlate: Took 0.000699 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.01.03-06.24.27:621][886]LogUObjectHash: Compacting FUObjectHashTables data took   0.55ms
[2023.01.03-06.24.27:622][886]LogStall: Shutdown...
[2023.01.03-06.24.27:628][886]LogStall: Shutdown complete.
[2023.01.03-06.24.27:644][886]LogSlate: Window 'MyFirstGame - 虚幻编辑器' being destroyed
[2023.01.03-06.24.27:693][887]Cmd: QUIT_EDITOR
[2023.01.03-06.24.27:694][887]LogCore: Engine exit requested (reason: UUnrealEdEngine::CloseEditor())
[2023.01.03-06.24.27:696][887]LogCore: Engine exit requested (reason: EngineExit() was called; note: exit was already requested)
[2023.01.03-06.24.27:696][887]LogStaticMesh: Abandoning remaining async distance field tasks for shutdown
[2023.01.03-06.24.27:696][887]LogStaticMesh: Abandoning remaining async card representation tasks for shutdown
[2023.01.03-06.24.27:696][887]LogWorld: UWorld::CleanupWorld for FirstPersonMap, bSessionEnded=true, bCleanupResources=true
[2023.01.03-06.24.27:696][887]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.03-06.24.27:697][887]LogContentBundle: [Container: FirstPersonMap] Deleting container.
[2023.01.03-06.24.27:708][887]LogStylusInput: Shutting down StylusInput subsystem.
[2023.01.03-06.24.27:708][887]LogLevelSequenceEditor: LevelSequenceEditor subsystem deinitialized.
[2023.01.03-06.24.27:830][887]LogAudio: Display: Beginning Audio Device Manager Shutdown (Module: AudioMixerXAudio2)...
[2023.01.03-06.24.27:830][887]LogAudio: Display: Destroying 1 Remaining Audio Device(s)...
[2023.01.03-06.24.27:830][887]LogAudio: Display: Audio Device unregistered from world 'FirstPersonMap'.
[2023.01.03-06.24.27:830][887]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.01.03-06.24.27:831][887]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.01.03-06.24.27:837][887]LogAudio: Display: Audio Device Manager Shutdown
[2023.01.03-06.24.27:840][887]LogSlate: Slate User Destroyed.  User Index 0, Is Virtual User: 0
[2023.01.03-06.24.27:840][887]LogExit: Preparing to exit.
[2023.01.03-06.24.27:854][887]LogUObjectHash: Compacting FUObjectHashTables data took   0.48ms
[2023.01.03-06.24.29:016][887]LogWorld: UWorld::CleanupWorld for World_0, bSessionEnded=true, bCleanupResources=true
[2023.01.03-06.24.29:038][887]LogDemo: Cleaned up 0 splitscreen connections, owner deletion: enabled
[2023.01.03-06.24.29:042][887]LogExit: Editor shut down
[2023.01.03-06.24.29:043][887]LogExit: Transaction tracking system shut down
[2023.01.03-06.24.29:088][887]LogExit: Object subsystem successfully closed.
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: ================================================
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: Total job queries 111, among them cache hits 0 (0.00%)
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: Tracking 111 distinct input hashes that result in 92 distinct outputs (82.88%)
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: RAM used: 0.94 MB (0.00 GB) of 1228.80 MB (1.20 GB) budget. Usage: 0.08%
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: Shaders Compiled: 12
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: Jobs assigned 12, completed 12 (100.00%)
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: Average time worker was idle: 0.99 s
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: Time job spent in pending queue: average 0.43 s, longest 1.59 s
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: Job execution time: average 1.09 s, max 1.65 s
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: Job life time (pending + execution): average 1.52 s, max 2.20
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 3.29 s
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: Jobs were issued in 12 batches (only local compilation was used), average 1.00 jobs/batch
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: Average processing rate: 3.65 jobs/sec
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: Total thread time: 9.08 s
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: Total thread preprocess time: 0.50 s
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: Percentage time preprocessing: 5.56%
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: Effective parallelization: 2.76 (times faster than compiling all shaders on one thread). Compare with number of workers: 4
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: Top 4 most expensive shader types by average time:
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    3 times, average 1.01 sec, max 1.05 sec, min 0.94 sec)
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled    3 times, average 0.90 sec, max 0.97 sec, min 0.79 sec)
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled    3 times, average 0.70 sec, max 0.87 sec, min 0.54 sec)
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display:                                          FLumenCardPS<false> (compiled    3 times, average 0.42 sec, max 0.46 sec, min 0.39 sec)
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: Top 4 shader types by total compile time:
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 33.28% of total time (compiled    3 times, average 1.01 sec, max 1.05 sec, min 0.94 sec)
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 29.81% of total time (compiled    3 times, average 0.90 sec, max 0.97 sec, min 0.79 sec)
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display:                                                 FLumenCardVS - 23.04% of total time (compiled    3 times, average 0.70 sec, max 0.87 sec, min 0.54 sec)
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 13.87% of total time (compiled    3 times, average 0.42 sec, max 0.46 sec, min 0.39 sec)
[2023.01.03-06.24.29:093][887]LogShaderCompilers: Display: ================================================
[2023.01.03-06.24.29:141][887]LogShaderCompilers: Display: Shaders left to compile 0
[2023.01.03-06.24.29:147][887]LogVirtualization: UE::Virtualization was shutdown
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module HierarchicalLODOutliner (993)
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module UnsavedAssetsTracker (991)
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module AddContentDialog (989)
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module WidgetCarousel (988)
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module SubobjectEditor (983)
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module SceneOutliner (981)
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module StatusBar (979)
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (977)
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module StatsViewer (975)
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module SequenceRecorderSections (973)
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module AutomationWorker (971)
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module CameraShakePreviewer (969)
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module WaveTableEditor (967)
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module ResonanceAudioEditor (965)
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module GooglePADEditor (963)
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module AudioCaptureEditor (961)
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module AndroidFileServerEditor (959)
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module TemplateSequenceEditor (957)
[2023.01.03-06.24.29:159][887]LogModuleManager: Shutting down and abandoning module LevelSequenceEditor (955)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module ActorSequenceEditor (953)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module TextureAlignMode (951)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module BspMode (949)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module GeometryMode (947)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module TakeRecorderSources (945)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module TakeTrackRecorders (943)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module TakesCore (941)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module PlanarCut (939)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module CharacterAI (937)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module SmartSnapping (935)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (933)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (931)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (929)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (927)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module WebMMedia (925)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (923)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (921)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module SequenceRecorder (920)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module OpenExrWrapper (917)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module ImgMediaFactory (915)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module ImgMediaEditor (913)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module AvfMediaFactory (911)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module AvfMediaEditor (909)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module AndroidMediaFactory (907)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module AndroidMediaEditor (905)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module IKRigEditor (903)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module ControlRigEditor (901)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module SessionServices (899)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module MeshPaint (897)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module VirtualTexturingEditor (895)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module PlacementMode (894)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module FoliageEdit (891)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module LandscapeEditor (889)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module SceneDepthPickerMode (887)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module ActorPickerMode (885)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module ViewportSnapping (883)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module ViewportInteraction (881)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module ClothPainter (879)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module SkeletalMeshEditor (878)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module LogVisualizer (875)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module IOSPlatformEditor (873)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module AndroidPlatformEditor (871)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module PIEPreviewDeviceProfileSelector (870)
[2023.01.03-06.24.29:160][887]LogModuleManager: Shutting down and abandoning module AndroidDeviceDetection (868)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module WindowsPlatformEditor (865)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module HoloLensPlatformEditor (863)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module IOSRuntimeSettings (861)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module AndroidRuntimeSettings (859)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module AnimationSettings (857)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module VirtualizationEditor (855)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module CSVtoSVG (853)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module DerivedDataEditor (851)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module EditorConfig (849)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module WorldPartitionEditor (847)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module EditorFramework (845)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module StaticMeshEditor (843)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module TraceInsights (841)
[2023.01.03-06.24.29:762][887]MemoryProfiler: Shutdown
[2023.01.03-06.24.29:762][887]NetworkingProfiler: Shutdown
[2023.01.03-06.24.29:762][887]LoadingProfiler: Shutdown
[2023.01.03-06.24.29:762][887]TimingProfiler: Shutdown
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module TraceServices (840)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module EditorInteractiveToolsFramework (837)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module InteractiveToolsFramework (836)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module InputBindingEditor (833)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module MergeActors (831)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module LocalizationDashboard (829)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module LocalizationService (828)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module HardwareTargeting (825)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module DeviceProfileEditor (823)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module UndoHistory (821)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module XmlParser (819)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module Blutility (817)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module ProjectSettingsViewer (815)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module ProjectTargetPlatformEditor (814)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module EditorSettingsViewer (811)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module InternationalizationSettings (810)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module SettingsEditor (807)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module ProjectLauncher (805)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module SessionFrontend (803)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module ProfilerClient (801)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module DeviceManager (799)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module AutomationController (797)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module AutomationWindow (795)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module Layers (793)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module ComponentVisualizers (791)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module DetailCustomizations (789)
[2023.01.03-06.24.29:762][887]LogModuleManager: Shutting down and abandoning module PackagesDialog (787)
[2023.01.03-06.24.29:763][887]LogModuleManager: Shutting down and abandoning module AnimationBlueprintEditor (785)
[2023.01.03-06.24.29:763][887]LogModuleManager: Shutting down and abandoning module Persona (783)
[2023.01.03-06.24.29:763][887]LogModuleManager: Shutting down and abandoning module AdvancedPreviewScene (782)
[2023.01.03-06.24.29:763][887]LogModuleManager: Shutting down and abandoning module AnimGraph (780)
[2023.01.03-06.24.29:763][887]LogModuleManager: Shutting down and abandoning module Kismet (777)
[2023.01.03-06.24.29:763][887]LogModuleManager: Shutting down and abandoning module KismetWidgets (776)
[2023.01.03-06.24.29:763][887]LogModuleManager: Shutting down and abandoning module GraphEditor (773)
[2023.01.03-06.24.29:763][887]LogModuleManager: Shutting down and abandoning module StructViewer (771)
[2023.01.03-06.24.29:763][887]LogModuleManager: Shutting down and abandoning module ClassViewer (769)
[2023.01.03-06.24.29:763][887]LogModuleManager: Shutting down and abandoning module NaniteTools (767)
[2023.01.03-06.24.29:763][887]LogModuleManager: Shutting down and abandoning module UncontrolledChangelists (765)
[2023.01.03-06.24.29:763][887]LogModuleManager: Shutting down and abandoning module SourceControlWindowExtender (763)
[2023.01.03-06.24.29:763][887]LogModuleManager: Shutting down and abandoning module SourceControlWindows (761)
[2023.01.03-06.24.29:763][887]LogModuleManager: Shutting down and abandoning module OutputLog (759)
[2023.01.03-06.24.29:763][887]LogModuleManager: Shutting down and abandoning module Documentation (757)
[2023.01.03-06.24.29:763][887]LogModuleManager: Shutting down and abandoning module LiveCoding (755)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module MovieSceneTracks (753)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module MovieScene (751)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module StreamingPauseRendering (749)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module BinkAudioDecoder (747)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module AudioMixerXAudio2 (745)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module AudioMixer (744)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module AudioMixerCore (743)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module LauncherPlatform (739)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module AnalyticsET (737)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module PortalServices (735)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module PortalRpc (733)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module MessagingRpc (731)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module AIModule (729)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module GameplayDebugger (728)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module AITestSuite (726)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module NavigationSystem (724)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module DataLayerEditor (721)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module EditorWidgets (720)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module LevelInstanceEditor (717)
[2023.01.03-06.24.29:770][887]LogModuleManager: Shutting down and abandoning module TypedElementRuntime (715)
